Fecha;Provincia;test_rapidos_total;test_rapidos_positivos;test_antigenos_total;test_antigenos_positivos;pcr_total;pcr_positivos;codigo_ine;total_pruebas;total_pruebas_positivas;test_porcentaje;pcr_porcentaje;porcentaje_total;sigla;antigenos_porcentaje
2021-04-30;Burgos;71922;3662;160110;12969;236921;20045;9059;468953;36676;5.091627040404883;8.46062611587829;7.8208263941162555;BU;8
2021-04-30;Segovia;38300;3396;77003;4016;117091;11531;40004;232394;18943;8.866840731070496;9.847896080826024;8.151243147413446;SE;5
2021-04-30;Castilla y León;516102;27063;872683;68901;1607233;144573;99999;2996018;240537;5.243730890405384;8.995148805431446;8.028556570754915;CyL;7
2021-04-30;León;86339;4703;171913;8090;296044;28505;24089;554296;41298;5.447132813676323;9.628636283795652;7.450531845800799;LE;4
2021-04-30;Palencia;40383;1404;98853;7516;106133;10672;34120;245369;19592;3.476710496991308;10.055307962650636;7.9847087447884615;PA;7
2021-04-29;Salamanca;61836;3847;59620;7260;222454;21482;37274;343910;32589;6.221295038488906;9.656827928470605;9.476025704399408;SA;12
2021-04-29;Segovia;38263;3391;76783;3986;116856;11525;40004;231902;18902;8.862347437472232;9.86256589306497;8.150856827452976;SE;5
2021-04-29;Zamora;41502;1857;34858;2301;104789;9806;49275;181149;13964;4.474483157438196;9.357852446344559;7.708571397026757;ZA;6
2021-04-29;Castilla y León;515938;27042;869731;68677;1603980;144466;99999;2989649;240185;5.241327446321069;9.00672078205464;8.033886252198837;CyL;7
2021-04-29;Palencia;40373;1403;98677;7504;105922;10665;34120;244972;19572;3.4750947415351847;10.068729820056268;7.989484512515715;PA;7
2021-04-29;Ávila;47574;1987;56566;5115;82035;6336;5019;186175;13438;4.176651111951907;7.723532638507955;7.217940110111454;AV;9
2021-04-29;Burgos;71894;3656;159376;12909;236628;20022;9059;467898;36587;5.085264417058447;8.461382423043764;7.819439279501088;BU;8
2021-04-29;León;86290;4698;171549;8061;295399;28475;24089;553238;41234;5.444431567968478;9.639504534544802;7.453211818421727;LE;4
2021-04-29;Soria;41831;2703;31683;2142;80697;5920;42173;154211;10765;6.461714996055557;7.336084364970197;6.980695281140775;SO;6
2021-04-29;Valladolid;86375;3507;180619;19400;359200;30234;47186;626194;53141;4.060202604920405;8.417037861915368;8.486347681389473;VA;10
2021-04-28;Ávila;47574;1987;56404;5101;81815;6334;5019;185793;13422;4.176651111951907;7.741856627757746;7.224168833056144;AV;9
2021-04-28;Segovia;38231;3388;76576;3962;116662;11517;40004;231469;18867;8.861918338521095;9.872109170081089;8.150983501030376;SE;5
2021-04-28;Zamora;41501;1857;34796;2298;104547;9799;49275;180844;13954;4.474590973711477;9.372817967038747;7.716042556015129;ZA;6
2021-04-28;Castilla y León;515759;27030;866506;68455;1600554;144352;99999;2982819;239837;5.240819840274236;9.018877213764734;8.040615270319789;CyL;7
2021-04-28;Burgos;71846;3653;158013;12816;236212;20013;9059;466071;36482;5.0844862622832165;8.472473879396475;7.82756275331441;BU;8
2021-04-28;León;86246;4688;171143;8038;294837;28449;24089;552226;41175;5.435614405305754;9.649060328249167;7.456186416430954;LE;4
2021-04-28;Palencia;40347;1399;98555;7497;105749;10653;34120;244651;19549;3.4674201303690486;10.073854126280155;7.990566153418543;PA;7
2021-04-28;Salamanca;61836;3847;59406;7246;221820;21456;37274;343062;32549;6.221295038488906;9.672707600757372;9.487789379179274;SA;12
2021-04-28;Soria;41829;2702;31594;2139;80481;5909;42173;153904;10750;6.459633268784815;7.342105590139288;6.9848736874935025;SO;6
2021-04-28;Valladolid;86349;3507;180019;19359;358431;30222;47186;624799;53088;4.061425146788034;8.431748369979159;8.496812574924096;VA;10
2021-04-27;Palencia;40330;1394;98410;7494;105523;10642;34120;244263;19530;3.4564840069427225;10.085005164750813;7.995480281499859;PA;7
2021-04-27;Salamanca;61835;3847;59256;7241;221131;21429;37274;342222;32517;6.221395649712946;9.690635867427;9.501726949173344;SA;12
2021-04-27;Valladolid;86330;3481;179302;19298;357433;30205;47186;623065;52984;4.032202015521834;8.450534785540228;8.50376766468988;VA;10
2021-04-27;Castilla y León;515594;26997;863946;68227;1596729;144202;99999;2976269;239426;5.2360966186573155;9.031087930387686;8.04450135387628;CyL;7
2021-04-27;Ávila;47574;1989;56193;5094;81659;6333;5019;185426;13416;4.180855088914113;7.75542193756965;7.2352313052107045;AV;9
2021-04-27;Burgos;71818;3645;157381;12713;235771;20010;9059;464970;36368;5.0753293046311505;8.487048873695239;7.821579886874422;BU;8
2021-04-27;León;86208;4682;170775;8009;294144;28389;24089;551127;41080;5.4310504825538235;9.651395234986945;7.453817359701122;LE;4
2021-04-27;Segovia;38177;3380;76411;3948;116429;11508;40004;231017;18836;8.85349817953218;9.884135395820628;8.153512512066213;SE;5
2021-04-27;Soria;41824;2701;31525;2131;80340;5904;42173;153689;10736;6.458014537107881;7.348767737117251;6.985535724742825;SO;6
2021-04-27;Zamora;41498;1855;34693;2297;104299;9783;49275;180490;13935;4.470094944334667;9.379763947880612;7.720649343453931;ZA;6
2021-04-26;León;86149;4680;170343;7975;293464;28366;24089;549956;41021;5.432448432367178;9.665921544039472;7.458960353191892;LE;4
2021-04-26;Palencia;40308;1398;98225;7493;105326;10636;34120;243859;19527;3.4682941351592738;10.098171391679166;8.007496135061656;PA;7
2021-04-26;Soria;41822;2701;31440;2119;80060;5902;42173;153322;10722;6.4583233704748695;7.3719710217337004;6.993125578847133;SO;6
2021-04-26;Ávila;47574;1987;55860;5078;81411;6331;5019;184845;13396;4.176651111951907;7.776590387048434;7.24715302009792;AV;9
2021-04-26;Burgos;71797;3646;156714;12616;235326;20000;9059;463837;36262;5.0782066103040515;8.498848406040981;7.817832557557935;BU;8
2021-04-26;Zamora;41497;1853;34617;2290;103985;9776;49275;180099;13919;4.465383039737812;9.401355964802615;7.728527087879444;ZA;6
2021-04-26;Salamanca;61834;3846;59059;7218;220402;21396;37274;341295;32460;6.219879030953844;9.707715900944637;9.510833736210609;SA;12
2021-04-26;Segovia;38152;3382;76188;3930;116193;11492;40004;230533;18804;8.864541832669323;9.890440904357407;8.156749792871302;SE;5
2021-04-26;Valladolid;86307;3501;178599;19244;356418;30189;47186;621324;52934;4.056449650665647;8.470110937158056;8.519548576909953;VA;10
2021-04-26;Castilla y León;515440;26996;861045;67962;1592585;144087;99999;2969070;239045;5.237467018469657;9.047366388607202;8.051174273425685;CyL;7
2021-04-25;Burgos;71758;3643;155980;12509;234835;19989;9059;462573;36141;5.07678586359709;8.511933911043924;7.813037077391027;BU;8
2021-04-25;León;86092;4671;169935;7932;292764;28331;24089;548791;40934;5.425591227988663;9.677077782787501;7.458941564274925;LE;4
2021-04-25;Palencia;40296;1397;98005;7484;105112;10630;34120;243413;19511;3.4668453444510625;10.113022300022832;8.01559489427434;PA;7
2021-04-25;Segovia;38100;3376;75978;3913;115888;11469;40004;229966;18758;8.860892388451443;9.896624326936353;8.156857970308655;SE;5
2021-04-25;Ávila;47573;1987;55686;5063;81242;6331;5019;184501;13381;4.1767389065226075;7.7927672878560355;7.2525352166112915;AV;9
2021-04-25;Salamanca;61833;3845;58872;7200;220004;21375;37274;340709;32420;6.218362363139423;9.715732441228342;9.515451602393831;SA;12
2021-04-25;Castilla y León;515248;26973;858143;67693;1589175;143956;99999;2962566;238622;5.234954817874111;9.05853666210455;8.054571611231614;CyL;7
2021-04-25;Soria;41818;2700;31372;2117;79880;5897;42173;153070;10714;6.456549811086135;7.382323485227841;6.999412033710067;SO;6
2021-04-25;Valladolid;86289;3497;177810;19190;355760;30168;47186;619859;52855;4.052660246381346;8.479874072408364;8.526939191009568;VA;10
2021-04-25;Zamora;41489;1851;34505;2285;103690;9765;49275;179684;13901;4.461423509845983;9.41749445462436;7.736359386478485;ZA;6
2021-04-24;Burgos;71758;3641;155718;12471;234549;19984;9059;462025;36096;5.073998717912985;8.520181284081364;7.812564255180996;BU;8
2021-04-24;Palencia;40296;1397;97911;7476;104953;10622;34120;243160;19495;3.4668453444510625;10.120720703553019;8.017354828096726;PA;7
2021-04-24;Segovia;38096;3377;75926;3905;115677;11459;40004;229699;18741;8.864447711045779;9.906031449639945;8.158938436823844;SE;5
2021-04-24;Valladolid;86289;3487;177538;19160;355225;30158;47186;619052;52805;4.041071283709395;8.489830389189951;8.529978095539631;VA;10
2021-04-24;Ávila;47573;1987;55551;5056;80984;6328;5019;184108;13371;4.1767389065226075;7.813889163291514;7.262585004453907;AV;9
2021-04-24;Soria;41818;2700;31336;2114;79729;5896;42173;152883;10710;6.456549811086135;7.395050734362653;7.005357037734738;SO;6
2021-04-24;Castilla y León;515244;26971;856918;67580;1586633;143858;99999;2958795;238409;5.234607292855424;9.066873057600592;8.05763832911709;CyL;7
2021-04-24;León;86092;4671;169786;7928;292439;28291;24089;548317;40890;5.425591227988663;9.67415426806958;7.4573649914191975;LE;4
2021-04-24;Salamanca;61833;3844;58704;7190;219450;21355;37274;339987;32389;6.21674510374719;9.731146046935521;9.526540720674614;SA;12
2021-04-24;Zamora;41489;1850;34448;2280;103627;9765;49275;179564;13895;4.459013232423052;9.4232198172291;7.738188055512241;ZA;6
2021-04-23;León;86092;4668;169628;7915;291935;28268;24089;547655;40851;5.422106583654695;9.682977375100622;7.459258109576285;LE;4
2021-04-23;Palencia;40296;1397;97804;7466;104745;10611;34120;242845;19474;3.4668453444510625;10.130316482887011;8.019106837694826;PA;7
2021-04-23;Salamanca;61833;3845;58617;7175;219191;21354;37274;339641;32374;6.218362363139423;9.742188319775904;9.531829196121787;SA;12
2021-04-23;Ávila;47573;1988;55433;5039;80847;6328;5019;183853;13355;4.178840939188195;7.827130258389303;7.263955442663432;AV;9
2021-04-23;Burgos;71758;3638;155435;12416;234310;19978;9059;461503;36032;5.069817999386828;8.526311296999701;7.807533212135133;BU;7
2021-04-23;Segovia;38088;3372;75839;3894;115422;11433;40004;229349;18699;8.853182104599874;9.90539065342829;8.153076752024207;SE;5
2021-04-23;Soria;41818;2700;31285;2109;79616;5893;42173;152719;10702;6.456549811086135;7.401778536977492;7.007641485342361;SO;6
2021-04-23;Zamora;41489;1847;34402;2274;103503;9765;49275;179394;13886;4.451782400154258;9.434509144662472;7.7405041417215745;ZA;6
2021-04-23;Castilla y León;515234;26959;855693;67399;1584265;143787;99999;2955192;238145;5.23237985070861;9.075943734160637;8.0585288536244;CyL;7
2021-04-23;Valladolid;86287;3482;177250;19113;354696;30156;47186;618233;52751;4.035370333885754;8.501928411935856;8.53254355558503;VA;10
2021-04-22;León;86092;4673;169466;7895;291780;28261;24089;547338;40829;5.427914324211309;9.685722119405032;7.459558810095407;LE;4
2021-04-22;Palencia;40296;1396;97681;7449;104669;10607;34120;242646;19452;3.464363708556681;10.13385051925594;8.0166167997824;PA;7
2021-04-22;Soria;41817;2700;31249;2107;79463;5885;42173;152529;10692;6.4567042112059685;7.405962523438582;7.009814527073541;SO;6
2021-04-22;Castilla y León;515228;26967;854264;67271;1582293;143689;99999;2951785;237927;5.233993494142399;9.08106147217993;8.060444781716827;CyL;7
2021-04-22;Burgos;71758;3641;155158;12381;234028;19966;9059;460944;35988;5.073998717912985;8.53145777428342;7.807456003332291;BU;7
2021-04-22;Salamanca;61833;3845;58559;7171;218575;21324;37274;338967;32340;6.218362363139423;9.755919020931032;9.540751754595581;SA;12
2021-04-22;Segovia;38085;3373;75747;3886;115253;11420;40004;229085;18679;8.856505185768675;9.90863578388415;8.153742060807124;SE;5
2021-04-22;Ávila;47573;1987;55368;5034;80782;6326;5019;183723;13347;4.1767389065226075;7.830952439899979;7.264740941526101;AV;9
2021-04-22;Valladolid;86285;3501;176939;19082;354376;30145;47186;617600;52728;4.05748391956887;8.506501568955008;8.537564766839377;VA;10
2021-04-22;Zamora;41489;1850;34097;2267;103367;9756;49275;178953;13873;4.459013232423052;9.438215291147078;7.752314853620783;ZA;6
2021-04-21;Segovia;38045;3366;75566;3865;115087;11405;40004;228698;18636;8.847417531870153;9.909894253912258;8.148737636533768;SE;5
2021-04-21;Burgos;71701;3636;154532;12304;233755;19962;9059;459988;35902;5.071058981046289;8.53971038052662;7.804986217031748;BU;7
2021-04-21;León;86036;4667;169154;7868;291422;28247;24089;546612;40782;5.424473476219257;9.692816602727316;7.460868038023315;LE;4
2021-04-21;Castilla y León;515037;26949;851539;67025;1579978;143608;99999;2946554;237582;5.232439611134734;9.089240483095335;8.063045849490626;CyL;7
2021-04-21;Ávila;47572;1989;55166;5030;80679;6322;5019;183417;13341;4.181030858488186;7.835992017749352;7.273589689069171;AV;9
2021-04-21;Palencia;40287;1397;97410;7435;104550;10605;34120;242247;19437;3.4676198277359944;10.143472022955525;8.023628775588552;PA;7
2021-04-21;Salamanca;61828;3845;58363;7157;218083;21306;37274;338274;32308;6.218865239050269;9.76967484856683;9.550837486771078;SA;12
2021-04-21;Soria;41815;2700;31185;2098;79299;5883;42173;152299;10681;6.457013033600383;7.418756856959104;7.013178024806466;SO;6
2021-04-21;Valladolid;86267;3492;176153;19015;353963;30127;47186;616383;52634;4.0478978056499;8.5113415808997;8.539171262023775;VA;10
2021-04-21;Zamora;41486;1850;34010;2254;103140;9749;49275;178636;13853;4.4593356795063395;9.452200891991467;7.754875836897377;ZA;6
2021-04-20;Ávila;47572;1989;54997;5008;80530;6319;5019;183099;13316;4.181030858488186;7.846765180678009;7.2725683919628175;AV;9
2021-04-20;Burgos;71653;3628;153971;12222;233365;19950;9059;458989;35800;5.063291139240507;8.548839800312814;7.7997511922943685;BU;7
2021-04-20;Palencia;40261;1392;97237;7417;104424;10594;34120;241922;19403;3.4574402026775295;10.145177353865012;8.020353667711081;PA;7
2021-04-20;Segovia;38001;3357;75366;3835;114871;11390;40004;228238;18582;8.833978053209126;9.915470397228194;8.141501415189408;SE;5
2021-04-20;Zamora;41486;1850;33955;2250;102880;9737;49275;178321;13837;4.4593356795063395;9.464424572317263;7.759602065937271;ZA;6
2021-04-20;León;85994;4659;168880;7854;290888;28225;24089;545762;40738;5.417819847896365;9.703047220923516;7.4644258852759995;LE;4
2021-04-20;Castilla y León;514827;26916;849121;66755;1576654;143480;99999;2940602;237151;5.228164024031374;9.100284526598735;8.064709199000749;CyL;7
2021-04-20;Salamanca;61826;3842;58118;7125;217451;21273;37274;337395;32240;6.2142140846892895;9.782893617412658;9.555565435172424;SA;12
2021-04-20;Soria;41810;2699;31117;2088;79069;5879;42173;151996;10666;6.455393446543889;7.435278048286939;7.017289928682334;SO;6
2021-04-20;Valladolid;86224;3479;175480;18954;353176;30113;47186;614880;52546;4.034839487845612;8.526343805921128;8.545732500650534;VA;10
2021-04-19;Burgos;71617;3628;153363;12139;232844;19938;9059;457824;35705;5.065836323777874;8.56281458830805;7.798848465785979;BU;7
2021-04-19;León;85919;4654;168490;7840;290068;28175;24089;544477;40669;5.416729710541324;9.713239654150062;7.469369688710451;LE;4
2021-04-19;Segovia;37977;3354;75133;3814;114613;11371;40004;227723;18539;8.831661268662613;9.921213125910674;8.141030989403793;SE;5
2021-04-19;Castilla y León;514657;26906;846472;66513;1572454;143320;99999;2933583;236739;5.227947934255242;9.1144160655892;8.069960863558318;CyL;7
2021-04-19;Salamanca;61824;3843;57910;7105;216619;21243;37274;336353;32191;6.216032608695652;9.80661899464036;9.57059993518714;SA;12
2021-04-19;Soria;41806;2699;31032;2084;78849;5870;42173;151687;10653;6.4560110988853285;7.444609316541745;7.023014496957551;SO;6
2021-04-19;Valladolid;86217;3472;174788;18886;352364;30094;47186;613369;52452;4.027048029970888;8.540600061300246;8.55145923579444;VA;10
2021-04-19;Zamora;41486;1848;33894;2245;102530;9719;49275;177910;13812;4.454514776069035;9.479176826294742;7.763475914788376;ZA;6
2021-04-19;Ávila;47571;1988;54815;4992;80327;6318;5019;182713;13298;4.179016627777427;7.86535038032044;7.278080924728947;AV;9
2021-04-19;Palencia;40240;1391;97047;7408;104240;10592;34120;241527;19391;3.45675944333996;10.161166538756715;8.028501989425612;PA;7
2021-04-18;Segovia;37931;3347;74899;3794;114350;11363;40004;227180;18504;8.82391711265192;9.937035417577613;8.145083193943128;SE;5
2021-04-18;Valladolid;86191;3492;174014;18809;351665;30082;47186;611870;52383;4.051467090531494;8.554163763809306;8.56113226665795;VA;10
2021-04-18;Castilla y León;514470;26888;843820;66236;1569399;143244;99999;2927689;236368;5.226349447003713;9.127315615722962;8.073535133000806;CyL;7
2021-04-18;Burgos;71575;3620;152716;12048;232487;19931;9059;456778;35599;5.05763185469787;8.572952466159398;7.793501438335472;BU;7
2021-04-18;León;85859;4648;168135;7808;289608;28172;24089;543602;40628;5.41352682887059;9.727631833374769;7.473850353751457;LE;4
2021-04-18;Palencia;40229;1390;96892;7392;103918;10573;34120;241039;19355;3.45521887195804;10.174368251890915;8.029820900352224;PA;7
2021-04-18;Salamanca;61824;3844;57753;7089;216204;21230;37274;335781;32163;6.217650103519669;9.819429797783574;9.578564600141164;SA;12
2021-04-18;Soria;41806;2699;30962;2076;78691;5865;42173;151459;10640;6.4560110988853285;7.453203034654535;7.025003466284605;SO;6
2021-04-18;Ávila;47571;1989;54647;4980;80162;6309;5019;182380;13278;4.181118748817557;7.870312616950676;7.280403553021165;AV;9
2021-04-18;Zamora;41484;1850;33802;2240;102314;9718;49275;177600;13808;4.459550670137884;9.498211388470786;7.774774774774775;ZA;6
2021-04-17;Palencia;40229;1389;96823;7386;103756;10570;34120;240808;19345;3.4527331029854085;10.187362658545048;8.033370984352679;PA;7
2021-04-17;Salamanca;61824;3844;57429;7073;215746;21221;37274;334999;32138;6.217650103519669;9.83610356623066;9.593461473019323;SA;12
2021-04-17;Segovia;37925;3344;74833;3791;114213;11349;40004;226971;18484;8.81740276862228;9.93669722360852;8.143771671270779;SE;5
2021-04-17;Zamora;41484;1850;33759;2233;102268;9717;49275;177511;13800;4.459550670137884;9.50150584738139;7.774166108015841;ZA;6
2021-04-17;Burgos;71575;3621;152467;12003;232244;19930;9059;456286;35554;5.059028990569333;8.581491879230464;7.792042710054659;BU;7
2021-04-17;León;85859;4644;168005;7793;289346;28153;24089;543210;40590;5.4088680278130425;9.72987357696322;7.472248301761749;LE;4
2021-04-17;Soria;41806;2699;30916;2068;78503;5859;42173;151225;10626;6.4560110988853285;7.463409041692675;7.02661596958175;SO;6
2021-04-17;Ávila;47571;1988;54580;4975;80008;6308;5019;182159;13271;4.179016627777427;7.884211578842115;7.285393529828337;AV;9
2021-04-17;Valladolid;86190;3487;173854;18787;351216;30076;47186;611260;52350;4.045712959740109;8.56339118946745;8.564277067041848;VA;10
2021-04-17;Castilla y León;514463;26883;842666;66111;1567300;143182;99999;2924429;236176;5.225448671721776;9.135583487526318;8.075969702119627;CyL;7
2021-04-16;Ávila;47571;1988;54479;4971;79821;6302;5019;181871;13261;4.179016627777427;7.895165432655567;7.291431839050756;AV;9
2021-04-16;León;85859;4649;167863;7778;288823;28137;24089;542545;40564;5.414691529134977;9.741952683823657;7.476614843008414;LE;4
2021-04-16;Soria;41801;2699;30878;2065;78365;5853;42173;151044;10617;6.456783330542332;7.46889555286161;7.029077619766426;SO;6
2021-04-16;Burgos;71567;3622;152195;11968;231938;19923;9059;455700;35513;5.060991797895678;8.589795548810459;7.793065613342111;BU;7
2021-04-16;Salamanca;61823;3844;57351;7058;215274;21190;37274;334448;32092;6.217750675315012;9.843269507697167;9.59551260584605;SA;12
2021-04-16;Segovia;37914;3344;74743;3781;113950;11324;40004;226607;18449;8.8199609642876;9.937691970162351;8.141407811762214;SE;5
2021-04-16;Zamora;41484;1848;33707;2229;102127;9707;49275;177318;13784;4.454729534278276;9.504832218708078;7.773604484598293;ZA;6
2021-04-16;Castilla y León;514416;26878;841471;65989;1564726;143068;99999;2920613;235935;5.224954122733352;9.143326051973316;8.0782698700581;CyL;7
2021-04-16;Palencia;40224;1388;96689;7371;103632;10565;34120;240545;19324;3.4506762132060462;10.194727497298132;8.033424099440852;PA;7
2021-04-16;Valladolid;86173;3477;173566;18767;350796;30068;47186;610535;52312;4.034906525245726;8.571363413493883;8.568222952001115;VA;10
2021-04-15;León;85764;4636;167541;7751;288210;28094;24089;541515;40481;5.405531458420783;9.747753374275701;7.475508527002946;LE;4
2021-04-15;Palencia;40206;1389;96523;7352;103458;10555;34120;240187;19296;3.4547082524996267;10.202207659146707;8.033740377289362;PA;7
2021-04-15;Soria;41796;2699;30799;2056;78175;5844;42173;150770;10599;6.4575557469614315;7.475535657179405;7.029913112688201;SO;6
2021-04-15;Valladolid;86156;3485;172833;18715;350256;30054;47186;609245;52254;4.044988161010261;8.580581060709882;8.57684511157252;VA;10
2021-04-15;Burgos;71530;3614;151577;11893;231511;19909;9059;454618;35416;5.05242555571089;8.59959138010721;7.790276671843174;BU;7
2021-04-15;Salamanca;61821;3843;57079;7032;214671;21152;37274;333571;32027;6.216334255350123;9.853217248720135;9.60125430568005;SA;12
2021-04-15;Segovia;37643;3275;74469;3742;113730;11322;40004;225842;18339;8.700156735648063;9.955156950672645;8.120278778969368;SE;5
2021-04-15;Zamora;41481;1850;33466;2214;101679;9689;49275;176626;13753;4.459873194956727;9.529007956411844;7.786509347434692;ZA;6
2021-04-15;Castilla y León;513968;26772;838591;65709;1561378;142920;99999;2913937;235401;5.208884599819444;9.153452911466665;8.078451936332186;CyL;7
2021-04-15;Ávila;47571;1988;54304;4954;79688;6301;5019;181563;13243;4.179016627777427;7.907087641803032;7.293886970362904;AV;9
2021-04-14;Ávila;47559;1987;54124;4937;79508;6300;5019;181191;13224;4.177968418175319;7.92373094531368;7.298375747139758;AV;9
2021-04-14;Burgos;71482;3612;151042;11810;231153;19898;9059;453677;35320;5.053020340785093;8.608151311036414;7.785274545546722;BU;7
2021-04-14;Segovia;37640;3276;74236;3712;113521;11298;40004;225397;18286;8.703506907545165;9.952343619242255;8.112796532340715;SE;5
2021-04-14;Soria;41790;2698;30709;2049;78043;5841;42173;150542;10588;6.456089973677913;7.484335558602309;7.033253178514966;SO;6
2021-04-14;Zamora;41475;1848;33389;2205;101388;9679;49275;176252;13732;4.455696202531645;9.546494654199709;7.791117263917573;ZA;6
2021-04-14;Palencia;40185;1389;96365;7339;103320;10549;34120;239870;19277;3.456513624486749;10.210027100271004;8.036436403051653;PA;7
2021-04-14;Salamanca;61819;3843;56933;7021;213943;21116;37274;332695;31980;6.216535369384817;9.86991862318468;9.61240776086205;SA;12
2021-04-14;León;85733;4629;167203;7728;287596;28055;24089;540532;40412;5.399321148215972;9.755003546641818;7.476338126142393;LE;4
2021-04-14;Valladolid;86119;3472;172230;18657;349321;30039;47186;607670;52168;4.031630650611364;8.59925398129514;8.584922737670118;VA;10
2021-04-14;Castilla y León;513802;26766;836231;65459;1557793;142775;99999;2907826;235000;5.209399729857027;9.165210011856518;8.081638997656668;CyL;7
2021-04-13;León;85680;4615;166913;7699;286743;28026;24089;539336;40340;5.386321195144725;9.773909040499682;7.479567468146017;LE;4
2021-04-13;Palencia;40173;1388;96185;7316;103129;10543;34120;239487;19247;3.4550568789983327;10.223118618429346;8.036761911920062;PA;7
2021-04-13;Salamanca;61812;3843;56751;6998;213233;21079;37274;331796;31920;6.217239370995923;9.885430491528046;9.620369142485142;SA;12
2021-04-13;Segovia;37639;3272;73996;3681;113331;11295;40004;224966;18248;8.693110869045405;9.9663816607989;8.11144795213499;SE;4
2021-04-13;Soria;41784;2698;30614;2035;77775;5836;42173;150173;10569;6.457017040015317;7.503696560591449;7.037882974968869;SO;6
2021-04-13;Valladolid;86112;3479;171570;18590;348614;30024;47186;606296;52093;4.040087328130807;8.612390781781569;8.592007864145566;VA;10
2021-04-13;Ávila;47559;1987;53966;4926;79303;6301;5019;180828;13214;4.177968418175319;7.945474950506286;7.30749662662862;AV;9
2021-04-13;Zamora;41475;1847;33336;2203;101165;9672;49275;175976;13722;4.45328511151296;9.560618791083874;7.797654225576214;ZA;6
2021-04-13;Castilla y León;513684;26753;833846;65186;1553935;142668;99999;2901465;234607;5.208065659043303;9.181079002660987;8.085811822648214;CyL;7
2021-04-13;Burgos;71450;3605;150515;11738;230642;19892;9059;452607;35235;5.045486354093772;8.624621708101733;7.784899482332354;BU;7
2021-04-12;Ávila;47559;1988;53800;4918;79023;6300;5019;180382;13206;4.180071069618789;7.972362476747276;7.321129602731979;AV;9
2021-04-12;León;85619;4603;166567;7667;285844;27977;24089;538030;40247;5.376143145797077;9.787506472061684;7.480437893797744;LE;4
2021-04-12;Segovia;37636;3273;73784;3652;112960;11279;40004;224380;18204;8.69646083537039;9.98495042492918;8.113022551029502;SE;4
2021-04-12;Burgos;71415;3596;149978;11678;230032;19880;9059;451425;35154;5.035356717776378;8.642275857272033;7.787340089715899;BU;7
2021-04-12;Salamanca;61810;3842;56583;6973;212508;21040;37274;330901;31855;6.215822682413849;9.900803734447644;9.626746368249114;SA;12
2021-04-12;Valladolid;86078;3464;170884;18536;347678;30005;47186;604640;52005;4.024257069169822;8.630111770086115;8.600985710505425;VA;10
2021-04-12;Zamora;41475;1848;33259;2199;100860;9665;49275;175594;13712;4.455696202531645;9.582589728336307;7.808922856134036;ZA;6
2021-04-12;Castilla y León;513532;26706;831267;64953;1549274;142516;99999;2894073;234175;5.200454888887158;9.198889286207605;8.091537428392442;CyL;7
2021-04-12;Palencia;40158;1386;95937;7302;102869;10540;34120;238964;19228;3.451367099955177;10.246041081375342;8.046400294605045;PA;7
2021-04-12;Soria;41782;2696;30475;2028;77500;5830;42173;149757;10554;6.452539371021014;7.52258064516129;7.047416815240689;SO;6
2021-04-11;Salamanca;61809;3841;56428;6956;211993;21014;37274;330230;31811;6.214305360060832;9.91259145349139;9.632983072404082;SA;12
2021-04-11;Palencia;40138;1384;95766;7284;102717;10533;34120;238621;19201;3.448104041058349;10.254388270685476;8.04665138441294;PA;7
2021-04-11;Segovia;37634;3273;73500;3616;112726;11266;40004;223860;18155;8.696922995163947;9.994145095186559;8.109979451442866;SE;4
2021-04-11;Valladolid;86063;3471;170292;18467;347157;30004;47186;603512;51942;4.033092037228542;8.642775458942207;8.606622569228119;VA;10
2021-04-11;Castilla y León;513404;26704;828736;64693;1546851;142426;99999;2888991;233823;5.201361890441056;9.207480229188203;8.093586999751816;CyL;7
2021-04-11;Ávila;47558;1986;53639;4900;78944;6299;5019;180141;13185;4.175953572479919;7.979073773814349;7.319266574516628;AV;9
2021-04-11;Burgos;71372;3592;149311;11609;229823;19874;9059;450506;35075;5.032785966485457;8.647524399211568;7.785689868725389;BU;7
2021-04-11;León;85575;4595;166262;7650;285488;27959;24089;537325;40204;5.369558866491382;9.793406377851257;7.482250034895083;LE;4
2021-04-11;Soria;41780;2696;30333;2018;77368;5823;42173;149481;10537;6.4528482527525135;7.526367490435322;7.049056401816952;SO;6
2021-04-11;Zamora;41475;1846;33205;2193;100635;9654;49275;175315;13693;4.450874020494274;9.593083917126249;7.81051250606052;ZA;6
2021-04-10;León;85575;4598;166135;7642;285217;27935;24089;536927;40175;5.3730645632486125;9.794296973883043;7.482395185937753;LE;4
2021-04-10;Salamanca;61809;3842;56311;6946;211742;21010;37274;329862;31798;6.215923247423515;9.922452796327606;9.639788760148184;SA;12
2021-04-10;Segovia;37633;3274;73408;3606;112602;11260;40004;223643;18140;8.699811335795712;9.9998223832614;8.111141417348184;SE;4
2021-04-10;Soria;41780;2696;30281;2011;77213;5823;42173;149274;10530;6.4528482527525135;7.541476176291558;7.0541420475099486;SO;6
2021-04-10;Zamora;41474;1847;33055;2180;100565;9654;49275;175094;13681;4.453392486859237;9.599761348381644;7.81351731070168;ZA;6
2021-04-10;Castilla y León;513379;26679;827420;64566;1544633;142359;99999;2885432;233604;5.1967454843302905;9.216364016565748;8.095980082011984;CyL;7
2021-04-10;Burgos;71363;3589;148991;11566;229425;19870;9059;449779;35025;5.029216821041716;8.660782390759508;7.78715769300034;BU;7
